,symbol,acc,name,term_type,full_name
34,ADRA2B,GO:0070474,positive regulation of uterine smooth muscle contraction,biological_process,"Adrenergic, alpha-2B-, receptor"
35,ADRA2B,GO:0071875,adrenergic receptor signaling pathway,biological_process,"Adrenergic, alpha-2B-, receptor"
36,ADRA2B,GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,biological_process,Alpha-2B adrenergic receptor
37,ADRA2B,GO:0071883,activation of MAPK activity by adrenergic receptor signaling pathway,biological_process,Alpha-2B adrenergic receptor
38,ADRA2B,GO:0005886,plasma membrane,cellular_component,"Adrenergic, alpha-2B-, receptor"
39,ADRA2B,GO:0005886,plasma membrane,cellular_component,Alpha-2B adrenergic receptor
40,ADRA2B,GO:0005887,integral component of plasma membrane,cellular_component,Alpha-2B adrenergic receptor
41,ADRA2B,GO:0016020,membrane,cellular_component,"Adrenergic, alpha-2B-, receptor"
42,ADRA2B,GO:0016020,membrane,cellular_component,Alpha-2B adrenergic receptor
43,ADRA2B,GO:0016021,integral component of membrane,cellular_component,"Adrenergic, alpha-2B-, receptor"
44,ADRA2B,GO:0016021,integral component of membrane,cellular_component,Alpha-2B adrenergic receptor
45,ADRA2B,GO:0004871,signal transducer activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
46,ADRA2B,GO:0004871,signal transducer activity,molecular_function,Alpha-2B adrenergic receptor
47,ADRA2B,GO:0004930,G-protein coupled receptor activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
48,ADRA2B,GO:0004930,G-protein coupled receptor activity,molecular_function,Alpha-2B adrenergic receptor
49,ADRA2B,GO:0004935,adrenergic receptor activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
50,ADRA2B,GO:0004935,adrenergic receptor activity,molecular_function,Alpha-2B adrenergic receptor
51,ADRA2B,GO:0004938,alpha2-adrenergic receptor activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
52,ADRA2B,GO:0004938,alpha2-adrenergic receptor activity,molecular_function,Alpha-2B adrenergic receptor
53,ADRA2B,GO:0005515,protein binding,molecular_function,Alpha-2B adrenergic receptor
54,ADRA2B,GO:0051379,epinephrine binding,molecular_function,Alpha-2B adrenergic receptor
55,ANKRD23,GO:0009612,response to mechanical stimulus,biological_process,Ankyrin repeat domain-containing protein 23
56,ANKRD23,GO:0005634,nucleus,cellular_component,Ankyrin repeat domain-containing protein 23
57,ANKRD23,GO:0005654,nucleoplasm,cellular_component,Ankyrin repeat domain-containing protein 23
58,ANKRD23,GO:0005737,cytoplasm,cellular_component,Ankyrin repeat domain-containing protein 23
59,ANKRD23,GO:0014704,intercalated disc,cellular_component,Ankyrin repeat domain-containing protein 23
60,ANKRD23,GO:0015629,actin cytoskeleton,cellular_component,Ankyrin repeat domain-containing protein 23
61,ANKRD23,GO:0030016,myofibril,cellular_component,Ankyrin repeat domain-containing protein 23
62,ANKRD23,GO:0031432,titin binding,molecular_function,Ankyrin repeat domain-containing protein 23
63,ANKRD36B,GO:0005515,protein binding,molecular_function,Ankyrin repeat domain-containing protein 36B
64,ANKRD36C,GO:0008200,ion channel inhibitor activity,molecular_function,Ankyrin repeat domain-containing protein 36C
65,ANKRD39,GO:0008150,biological_process,biological_process,Ankyrin repeat domain-containing protein 39
66,ANKRD39,GO:0005575,cellular_component,cellular_component,Ankyrin repeat domain-containing protein 39
67,ANKRD39,GO:0003674,molecular_function,molecular_function,Ankyrin repeat domain-containing protein 39
68,AP4B1,GO:0006810,transport,biological_process,AP complex subunit beta
69,AP4B1,GO:0006810,transport,biological_process,AP-4 complex subunit beta-1
70,AP4B1,GO:0006886,intracellular protein transport,biological_process,AP complex subunit beta
71,AP4B1,GO:0006886,intracellular protein transport,biological_process,AP-4 complex subunit beta-1
72,AP4B1,GO:0015031,protein transport,biological_process,AP complex subunit beta
73,AP4B1,GO:0015031,protein transport,biological_process,AP-4 complex subunit beta-1
74,AP4B1,GO:0016192,vesicle-mediated transport,biological_process,AP complex subunit beta
75,AP4B1,GO:0016192,vesicle-mediated transport,biological_process,AP-4 complex subunit beta-1
76,AP4B1,GO:0005794,Golgi apparatus,cellular_component,AP-4 complex subunit beta-1
77,AP4B1,GO:0005802,trans-Golgi network,cellular_component,AP-4 complex subunit beta-1
78,AP4B1,GO:0005905,clathrin-coated pit,cellular_component,AP-4 complex subunit beta-1
79,AP4B1,GO:0016020,membrane,cellular_component,AP complex subunit beta
80,AP4B1,GO:0016020,membrane,cellular_component,AP-4 complex subunit beta-1
81,AP4B1,GO:0030117,membrane coat,cellular_component,AP complex subunit beta
82,AP4B1,GO:0030117,membrane coat,cellular_component,AP-4 complex subunit beta-1
83,AP4B1,GO:0030119,AP-type membrane coat adaptor complex,cellular_component,AP complex subunit beta
84,AP4B1,GO:0030131,clathrin adaptor complex,cellular_component,AP complex subunit beta
85,AP4B1,GO:0030131,clathrin adaptor complex,cellular_component,AP-4 complex subunit beta-1
86,AP4B1,GO:0031904,endosome lumen,cellular_component,AP-4 complex subunit beta-1
87,AP4B1,GO:0032588,trans-Golgi network membrane,cellular_component,AP-4 complex subunit beta-1
88,AP4B1,GO:0005215,transporter activity,molecular_function,AP-4 complex subunit beta-1
89,AP4B1,GO:0005515,protein binding,molecular_function,AP-4 complex subunit beta-1
90,AP4B1,GO:0008565,protein transporter activity,molecular_function,AP complex subunit beta
91,AP4B1,GO:0008565,protein transporter activity,molecular_function,AP-4 complex subunit beta-1
92,ARID5A,GO:0006351,"transcription, DNA-templated",biological_process,AT-rich interactive domain-containing protein 5A
93,ARID5A,GO:0006355,"regulation of transcription, DNA-templated",biological_process,AT-rich interactive domain-containing protein 5A
94,ARID5A,GO:0006357,regulation of transcription from RNA polymerase II promoter,biological_process,AT-rich interactive domain-containing protein 5A
95,ARID5A,GO:0045892,"negative regulation of transcription, DNA-templated",biological_process,AT-rich interactive domain-containing protein 5A
96,ARID5A,GO:0005634,nucleus,cellular_component,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
97,ARID5A,GO:0005634,nucleus,cellular_component,AT-rich interactive domain-containing protein 5A
98,ARID5A,GO:0005654,nucleoplasm,cellular_component,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
99,ARID5A,GO:0005654,nucleoplasm,cellular_component,AT-rich interactive domain-containing protein 5A
100,ARID5A,GO:0005730,nucleolus,cellular_component,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
101,ARID5A,GO:0005730,nucleolus,cellular_component,AT-rich interactive domain-containing protein 5A
102,ARID5A,GO:0003677,DNA binding,molecular_function,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
103,ARID5A,GO:0003677,DNA binding,molecular_function,AT-rich interactive domain-containing protein 5A
104,ARID5A,GO:0005515,protein binding,molecular_function,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
105,ARID5A,GO:0005515,protein binding,molecular_function,AT-rich interactive domain-containing protein 5A
106,ARID5A,GO:0044212,transcription regulatory region DNA binding,molecular_function,AT-rich interactive domain-containing protein 5A
107,ASTL,GO:0006508,proteolysis,biological_process,Astacin-like metalloendopeptidase
108,ASTL,GO:0006508,proteolysis,biological_process,Metalloendopeptidase
109,ASTL,GO:0007155,cell adhesion,biological_process,Astacin-like metalloendopeptidase
110,ASTL,GO:0007338,single fertilization,biological_process,Astacin-like metalloendopeptidase
111,ASTL,GO:0009566,fertilization,biological_process,Astacin-like metalloendopeptidase
112,ASTL,GO:0010954,positive regulation of protein processing,biological_process,Astacin-like metalloendopeptidase
113,ASTL,GO:0060468,prevention of polyspermy,biological_process,Astacin-like metalloendopeptidase
114,ASTL,GO:2000360,negative regulation of binding of sperm to zona pellucida,biological_process,Astacin-like metalloendopeptidase
115,ASTL,GO:0005737,cytoplasm,cellular_component,Astacin-like metalloendopeptidase
116,ASTL,GO:0005886,plasma membrane,cellular_component,Astacin-like metalloendopeptidase
117,ASTL,GO:0016020,membrane,cellular_component,Astacin-like metalloendopeptidase
118,ASTL,GO:0030133,transport vesicle,cellular_component,Astacin-like metalloendopeptidase
119,ASTL,GO:0031410,cytoplasmic vesicle,cellular_component,Astacin-like metalloendopeptidase
120,ASTL,GO:0060473,cortical granule,cellular_component,Astacin-like metalloendopeptidase
121,ASTL,GO:0004222,metalloendopeptidase activity,molecular_function,Astacin-like metalloendopeptidase
122,ASTL,GO:0004222,metalloendopeptidase activity,molecular_function,Metalloendopeptidase
123,ASTL,GO:0008233,peptidase activity,molecular_function,Astacin-like metalloendopeptidase
124,ASTL,GO:0008233,peptidase activity,molecular_function,Metalloendopeptidase
125,ASTL,GO:0008237,metallopeptidase activity,molecular_function,Astacin-like metalloendopeptidase
126,ASTL,GO:0008237,metallopeptidase activity,molecular_function,Metalloendopeptidase
127,ASTL,GO:0008270,zinc ion binding,molecular_function,Astacin-like metalloendopeptidase
128,ASTL,GO:0008270,zinc ion binding,molecular_function,Metalloendopeptidase
129,ASTL,GO:0016787,hydrolase activity,molecular_function,Astacin-like metalloendopeptidase
130,ASTL,GO:0016787,hydrolase activity,molecular_function,Metalloendopeptidase
131,ASTL,GO:0046872,metal ion binding,molecular_function,Astacin-like metalloendopeptidase
132,ASTL,GO:0046872,metal ion binding,molecular_function,Metalloendopeptidase
133,ASTL,GO:0070001,aspartic-type peptidase activity,molecular_function,Astacin-like metalloendopeptidase
134,ASTL,GO:0070002,glutamic-type peptidase activity,molecular_function,Astacin-like metalloendopeptidase
135,BCL2L15,GO:0006915,apoptotic process,biological_process,Bcl-2-like protein 15
136,BCL2L15,GO:0005634,nucleus,cellular_component,Bcl-2-like protein 15
137,BCL2L15,GO:0005829,cytosol,cellular_component,Bcl-2-like protein 15
138,BCL2L15,GO:0005515,protein binding,molecular_function,Bcl-2-like protein 15
139,CAPZA1,GO:0006461,protein complex assembly,biological_process,F-actin-capping protein subunit alpha-1
140,CAPZA1,GO:0006928,movement of cell or subcellular component,biological_process,F-actin-capping protein subunit alpha-1
141,CAPZA1,GO:0007596,blood coagulation,biological_process,F-actin-capping protein subunit alpha-1
142,CAPZA1,GO:0045087,innate immune response,biological_process,F-actin-capping protein subunit alpha-1
143,CAPZA1,GO:0051016,barbed-end actin filament capping,biological_process,F-actin-capping protein subunit alpha-1
144,CAPZA1,GO:0051016,barbed-end actin filament capping,biological_process,"Capping protein (Actin filament) muscle Z-line, alpha 1, isoform CRA_a"
145,CAPZA1,GO:0051693,actin filament capping,biological_process,F-actin-capping protein subunit alpha-1
146,CAPZA1,GO:0051693,actin filament capping,biological_process,"Capping protein (Actin filament) muscle Z-line, alpha 1, isoform CRA_a"
147,CAPZA1,GO:0005576,extracellular region,cellular_component,F-actin-capping protein subunit alpha-1
148,CAPZA1,GO:0005737,cytoplasm,cellular_component,F-actin-capping protein subunit alpha-1
149,CAPZA1,GO:0005829,cytosol,cellular_component,F-actin-capping protein subunit alpha-1
150,CAPZA1,GO:0005856,cytoskeleton,cellular_component,F-actin-capping protein subunit alpha-1
151,CAPZA1,GO:0008290,F-actin capping protein complex,cellular_component,F-actin-capping protein subunit alpha-1
152,CAPZA1,GO:0008290,F-actin capping protein complex,cellular_component,"Capping protein (Actin filament) muscle Z-line, alpha 1, isoform CRA_a"
153,CAPZA1,GO:0015629,actin cytoskeleton,cellular_component,F-actin-capping protein subunit alpha-1
154,CAPZA1,GO:0070062,extracellular exosome,cellular_component,F-actin-capping protein subunit alpha-1
155,CAPZA1,GO:0071203,WASH complex,cellular_component,F-actin-capping protein subunit alpha-1
156,CAPZA1,GO:0003779,actin binding,molecular_function,F-actin-capping protein subunit alpha-1
157,CAPZA1,GO:0003779,actin binding,molecular_function,"Capping protein (Actin filament) muscle Z-line, alpha 1, isoform CRA_a"
158,CAPZA1,GO:0005515,protein binding,molecular_function,F-actin-capping protein subunit alpha-1
159,CIAO1,GO:0006357,regulation of transcription from RNA polymerase II promoter,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
160,CIAO1,GO:0007059,chromosome segregation,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
161,CIAO1,GO:0008284,positive regulation of cell proliferation,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
162,CIAO1,GO:0016226,iron-sulfur cluster assembly,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
163,CIAO1,GO:0071817,MMXD complex,cellular_component,Probable cytosolic iron-sulfur protein assembly protein CIAO1
164,CIAO1,GO:0097361,CIA complex,cellular_component,Probable cytosolic iron-sulfur protein assembly protein CIAO1
165,CIAO1,GO:0005515,protein binding,molecular_function,Probable cytosolic iron-sulfur protein assembly protein CIAO1
166,CNGA3,GO:0006810,transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
167,CNGA3,GO:0006811,ion transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
168,CNGA3,GO:0006812,cation transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
169,CNGA3,GO:0007165,signal transduction,biological_process,Cyclic nucleotide-gated cation channel alpha-3
170,CNGA3,GO:0007601,visual perception,biological_process,Cyclic nucleotide-gated cation channel alpha-3
171,CNGA3,GO:0031960,response to corticosteroid,biological_process,Cyclic nucleotide-gated cation channel alpha-3
172,CNGA3,GO:0032026,response to magnesium ion,biological_process,Cyclic nucleotide-gated cation channel alpha-3
173,CNGA3,GO:0034220,ion transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
174,CNGA3,GO:0042391,regulation of membrane potential,biological_process,Cyclic nucleotide-gated cation channel alpha-3
175,CNGA3,GO:0050896,response to stimulus,biological_process,Cyclic nucleotide-gated cation channel alpha-3
176,CNGA3,GO:0051591,response to cAMP,biological_process,Cyclic nucleotide-gated cation channel alpha-3
177,CNGA3,GO:0055085,transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
178,CNGA3,GO:0071805,potassium ion transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
179,CNGA3,GO:0098655,cation transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
180,CNGA3,GO:0005737,cytoplasm,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
181,CNGA3,GO:0005887,integral component of plasma membrane,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
182,CNGA3,GO:0016020,membrane,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
183,CNGA3,GO:0016021,integral component of membrane,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
184,CNGA3,GO:0030425,dendrite,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
185,CNGA3,GO:0042622,photoreceptor outer segment membrane,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
186,CNGA3,GO:0043025,neuronal cell body,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
187,CNGA3,GO:0043204,perikaryon,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
188,CNGA3,GO:1902495,transmembrane transporter complex,cellular_component,Cyclic nucleotide-gated cation channel alpha-3
189,CNGA3,GO:0000166,nucleotide binding,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
190,CNGA3,GO:0005216,ion channel activity,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
191,CNGA3,GO:0005222,intracellular cAMP activated cation channel activity,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
192,CNGA3,GO:0005223,intracellular cGMP activated cation channel activity,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
193,CNGA3,GO:0005249,voltage-gated potassium channel activity,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
194,CNGA3,GO:0008022,protein C-terminus binding,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
195,CNGA3,GO:0015276,ligand-gated ion channel activity,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
196,CNGA3,GO:0030553,cGMP binding,molecular_function,Cyclic nucleotide-gated cation channel alpha-3
197,CNNM3,GO:0006810,transport,biological_process,Metal transporter CNNM3
198,CNNM3,GO:0006811,ion transport,biological_process,Metal transporter CNNM3
199,CNNM3,GO:0005886,plasma membrane,cellular_component,Metal transporter CNNM3
200,CNNM3,GO:0016020,membrane,cellular_component,Metal transporter CNNM3
201,CNNM3,GO:0016021,integral component of membrane,cellular_component,Metal transporter CNNM3
202,CNNM3,GO:0005515,protein binding,molecular_function,Metal transporter CNNM3
203,CNNM4,GO:0006810,transport,biological_process,Metal transporter CNNM4
204,CNNM4,GO:0006811,ion transport,biological_process,Metal transporter CNNM4
205,CNNM4,GO:0007601,visual perception,biological_process,Metal transporter CNNM4
206,CNNM4,GO:0010960,magnesium ion homeostasis,biological_process,Metal transporter CNNM4
207,CNNM4,GO:0015693,magnesium ion transport,biological_process,Metal transporter CNNM4
208,CNNM4,GO:0031214,biomineral tissue development,biological_process,Metal transporter CNNM4
209,CNNM4,GO:0035725,sodium ion transmembrane transport,biological_process,Metal transporter CNNM4
210,CNNM4,GO:0050896,response to stimulus,biological_process,Metal transporter CNNM4
211,CNNM4,GO:0070166,enamel mineralization,biological_process,Metal transporter CNNM4
212,CNNM4,GO:1903830,magnesium ion transmembrane transport,biological_process,Metal transporter CNNM4
213,CNNM4,GO:0005886,plasma membrane,cellular_component,Metal transporter CNNM4
214,CNNM4,GO:0016020,membrane,cellular_component,Metal transporter CNNM4
215,CNNM4,GO:0016021,integral component of membrane,cellular_component,Metal transporter CNNM4
216,CNNM4,GO:0016323,basolateral plasma membrane,cellular_component,Metal transporter CNNM4
217,CNNM4,GO:0015081,sodium ion transmembrane transporter activity,molecular_function,Metal transporter CNNM4
218,CNNM4,GO:0015095,magnesium ion transmembrane transporter activity,molecular_function,Metal transporter CNNM4
219,COX5B,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",biological_process,"Cytochrome c oxidase subunit 5B, mitochondrial"
220,COX5B,GO:0007585,respiratory gaseous exchange,biological_process,"Cytochrome c oxidase subunit 5B, mitochondrial"
221,COX5B,GO:1902600,hydrogen ion transmembrane transport,biological_process,"Cytochrome c oxidase subunit 5B, mitochondrial"
222,COX5B,GO:1902600,hydrogen ion transmembrane transport,biological_process,COX5B protein
223,COX5B,GO:0005739,mitochondrion,cellular_component,"Cytochrome c oxidase subunit 5B, mitochondrial"
224,COX5B,GO:0005740,mitochondrial envelope,cellular_component,"Cytochrome c oxidase subunit 5B, mitochondrial"
225,COX5B,GO:0005740,mitochondrial envelope,cellular_component,COX5B protein
226,COX5B,GO:0005743,mitochondrial inner membrane,cellular_component,"Cytochrome c oxidase subunit 5B, mitochondrial"
227,COX5B,GO:0016020,membrane,cellular_component,"Cytochrome c oxidase subunit 5B, mitochondrial"
228,COX5B,GO:0070062,extracellular exosome,cellular_component,"Cytochrome c oxidase subunit 5B, mitochondrial"
229,COX5B,GO:0004129,cytochrome-c oxidase activity,molecular_function,"Cytochrome c oxidase subunit 5B, mitochondrial"
230,COX5B,GO:0004129,cytochrome-c oxidase activity,molecular_function,COX5B protein
231,COX5B,GO:0005515,protein binding,molecular_function,"Cytochrome c oxidase subunit 5B, mitochondrial"
232,COX5B,GO:0046872,metal ion binding,molecular_function,"Cytochrome c oxidase subunit 5B, mitochondrial"
233,CTTNBP2NL,GO:0006470,protein dephosphorylation,biological_process,CTTNBP2 N-terminal-like protein
234,CTTNBP2NL,GO:0006470,protein dephosphorylation,biological_process,"CTTNBP2 N-terminal like, isoform CRA_b"
235,CTTNBP2NL,GO:0032410,negative regulation of transporter activity,biological_process,CTTNBP2 N-terminal-like protein
236,CTTNBP2NL,GO:0034763,negative regulation of transmembrane transport,biological_process,CTTNBP2 N-terminal-like protein
237,CTTNBP2NL,GO:0005737,cytoplasm,cellular_component,CTTNBP2 N-terminal-like protein
238,CTTNBP2NL,GO:0005856,cytoskeleton,cellular_component,CTTNBP2 N-terminal-like protein
239,CTTNBP2NL,GO:0015629,actin cytoskeleton,cellular_component,CTTNBP2 N-terminal-like protein
240,CTTNBP2NL,GO:0005515,protein binding,molecular_function,CTTNBP2 N-terminal-like protein
241,CTTNBP2NL,GO:0051721,protein phosphatase 2A binding,molecular_function,CTTNBP2 N-terminal-like protein
242,DAPL1,GO:0006915,apoptotic process,biological_process,Death-associated protein-like 1
243,DAPL1,GO:0010507,negative regulation of autophagy,biological_process,Death-associated protein-like 1
244,DAPL1,GO:0030154,cell differentiation,biological_process,Death-associated protein-like 1
245,DAPL1,GO:0034198,cellular response to amino acid starvation,biological_process,Death-associated protein-like 1
246,DAPL1,GO:0097190,apoptotic signaling pathway,biological_process,Death-associated protein-like 1
247,DAPL1,GO:0016020,membrane,cellular_component,Death-associated protein-like 1
248,DAPL1,GO:0016021,integral component of membrane,cellular_component,Death-associated protein-like 1
249,DAPL1,GO:0070513,death domain binding,molecular_function,Death-associated protein-like 1
250,DCLRE1B,GO:0000075,cell cycle checkpoint,biological_process,5' exonuclease Apollo
251,DCLRE1B,GO:0000723,telomere maintenance,biological_process,5' exonuclease Apollo
252,DCLRE1B,GO:0006281,DNA repair,biological_process,5' exonuclease Apollo
253,DCLRE1B,GO:0006303,double-strand break repair via nonhomologous end joining,biological_process,5' exonuclease Apollo
254,DCLRE1B,GO:0006974,cellular response to DNA damage stimulus,biological_process,5' exonuclease Apollo
255,DCLRE1B,GO:0031627,telomeric loop formation,biological_process,5' exonuclease Apollo
256,DCLRE1B,GO:0031848,protection from non-homologous end joining at telomere,biological_process,5' exonuclease Apollo
257,DCLRE1B,GO:0031860,telomeric 3' overhang formation,biological_process,5' exonuclease Apollo
258,DCLRE1B,GO:0036297,interstrand cross-link repair,biological_process,5' exonuclease Apollo
259,DCLRE1B,GO:0090305,nucleic acid phosphodiester bond hydrolysis,biological_process,5' exonuclease Apollo
260,DCLRE1B,GO:0000781,"chromosome, telomeric region",cellular_component,5' exonuclease Apollo
261,DCLRE1B,GO:0000784,"nuclear chromosome, telomeric region",cellular_component,5' exonuclease Apollo
262,DCLRE1B,GO:0005634,nucleus,cellular_component,5' exonuclease Apollo
263,DCLRE1B,GO:0005694,chromosome,cellular_component,5' exonuclease Apollo
264,DCLRE1B,GO:0005737,cytoplasm,cellular_component,5' exonuclease Apollo
265,DCLRE1B,GO:0005813,centrosome,cellular_component,5' exonuclease Apollo
266,DCLRE1B,GO:0005815,microtubule organizing center,cellular_component,5' exonuclease Apollo
267,DCLRE1B,GO:0005856,cytoskeleton,cellular_component,5' exonuclease Apollo
268,DCLRE1B,GO:0003684,damaged DNA binding,molecular_function,5' exonuclease Apollo
269,DCLRE1B,GO:0004518,nuclease activity,molecular_function,5' exonuclease Apollo
270,DCLRE1B,GO:0004527,exonuclease activity,molecular_function,5' exonuclease Apollo
271,DCLRE1B,GO:0005515,protein binding,molecular_function,5' exonuclease Apollo
272,DCLRE1B,GO:0008409,5'-3' exonuclease activity,molecular_function,5' exonuclease Apollo
273,DCLRE1B,GO:0016787,hydrolase activity,molecular_function,5' exonuclease Apollo
274,DCLRE1B,GO:0035312,5'-3' exodeoxyribonuclease activity,molecular_function,5' exonuclease Apollo
275,DUSP2,GO:0000188,inactivation of MAPK activity,biological_process,Dual specificity protein phosphatase 2
276,DUSP2,GO:0001706,endoderm formation,biological_process,Dual specificity protein phosphatase 2
277,DUSP2,GO:0006470,protein dephosphorylation,biological_process,Dual specificity protein phosphatase 2
278,DUSP2,GO:0016311,dephosphorylation,biological_process,Dual specificity protein phosphatase 2
279,DUSP2,GO:0035335,peptidyl-tyrosine dephosphorylation,biological_process,Dual specificity protein phosphatase 2
280,DUSP2,GO:0005634,nucleus,cellular_component,Dual specificity protein phosphatase 2
281,DUSP2,GO:0004721,phosphoprotein phosphatase activity,molecular_function,Dual specificity protein phosphatase 2
282,DUSP2,GO:0004725,protein tyrosine phosphatase activity,molecular_function,Dual specificity protein phosphatase 2
283,DUSP2,GO:0005515,protein binding,molecular_function,Dual specificity protein phosphatase 2
284,DUSP2,GO:0008138,protein tyrosine/serine/threonine phosphatase activity,molecular_function,Dual specificity protein phosphatase 2
285,DUSP2,GO:0008330,protein tyrosine/threonine phosphatase activity,molecular_function,Dual specificity protein phosphatase 2
286,DUSP2,GO:0016787,hydrolase activity,molecular_function,Dual specificity protein phosphatase 2
287,DUSP2,GO:0016791,phosphatase activity,molecular_function,Dual specificity protein phosphatase 2
288,DUSP2,GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,molecular_function,Dual specificity protein phosphatase 2
289,DUSP2,GO:0051019,mitogen-activated protein kinase binding,molecular_function,Dual specificity protein phosphatase 2
290,FAHD2A,GO:0008152,metabolic process,biological_process,Fumarylacetoacetate hydrolase domain-containing protein 2A
291,FAHD2A,GO:0008152,metabolic process,biological_process,"Fumarylacetoacetate hydrolase domain containing 2A, isoform CRA_a"
