,symbol,acc,name,term_type,full_name
73,CACNA1D,GO:0005262,calcium channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
74,CACNA1D,GO:0005262,calcium channel activity,molecular_function,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
75,CACNA1D,GO:0008331,high voltage-gated calcium channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
76,CACNA1D,GO:0030506,ankyrin binding,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
77,CACNA1D,GO:0046872,metal ion binding,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
78,CACNA1D,GO:0051393,alpha-actinin binding,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
79,CACNA1D,GO:0086007,voltage-gated calcium channel activity involved in cardiac muscle cell action potential,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
80,CACNA1D,GO:0086059,voltage-gated calcium channel activity involved SA node cell action potential,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
81,CACNA2D2,GO:0006810,transport,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
82,CACNA2D2,GO:0006811,ion transport,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
83,CACNA2D2,GO:0006816,calcium ion transport,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
84,CACNA2D2,GO:0007528,neuromuscular junction development,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
85,CACNA2D2,GO:0034765,regulation of ion transmembrane transport,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
86,CACNA2D2,GO:0040014,regulation of multicellular organism growth,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
87,CACNA2D2,GO:0046622,positive regulation of organ growth,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
88,CACNA2D2,GO:0048747,muscle fiber development,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
89,CACNA2D2,GO:0050796,regulation of insulin secretion,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
90,CACNA2D2,GO:0060024,rhythmic synaptic transmission,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
91,CACNA2D2,GO:0061337,cardiac conduction,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
92,CACNA2D2,GO:0070588,calcium ion transmembrane transport,biological_process,Voltage-dependent calcium channel subunit alpha-2/delta-2
93,CACNA2D2,GO:0005886,plasma membrane,cellular_component,Voltage-dependent calcium channel subunit alpha-2/delta-2
94,CACNA2D2,GO:0005891,voltage-gated calcium channel complex,cellular_component,Voltage-dependent calcium channel subunit alpha-2/delta-2
95,CACNA2D2,GO:0016020,membrane,cellular_component,Voltage-dependent calcium channel subunit alpha-2/delta-2
96,CACNA2D2,GO:0016021,integral component of membrane,cellular_component,Voltage-dependent calcium channel subunit alpha-2/delta-2
97,CACNA2D2,GO:0005244,voltage-gated ion channel activity,molecular_function,Voltage-dependent calcium channel subunit alpha-2/delta-2
98,CACNA2D2,GO:0005245,voltage-gated calcium channel activity,molecular_function,Voltage-dependent calcium channel subunit alpha-2/delta-2
99,CACNA2D2,GO:0005262,calcium channel activity,molecular_function,Voltage-dependent calcium channel subunit alpha-2/delta-2
100,CACNA2D2,GO:0046872,metal ion binding,molecular_function,Voltage-dependent calcium channel subunit alpha-2/delta-2
101,CAMKV,GO:0006468,protein phosphorylation,biological_process,CaM kinase-like vesicle-associated protein
102,CAMKV,GO:0006468,protein phosphorylation,biological_process,"CaM kinase-like vesicle-associated, isoform CRA_d"
103,CAMKV,GO:0006468,protein phosphorylation,biological_process,"CaM kinase-like vesicle-associated, isoform CRA_c"
104,CAMKV,GO:0016310,phosphorylation,biological_process,CaM kinase-like vesicle-associated protein
105,CAMKV,GO:0016310,phosphorylation,biological_process,"CaM kinase-like vesicle-associated, isoform CRA_d"
106,CAMKV,GO:0016310,phosphorylation,biological_process,"CaM kinase-like vesicle-associated, isoform CRA_c"
107,CAMKV,GO:0005886,plasma membrane,cellular_component,CaM kinase-like vesicle-associated protein
108,CAMKV,GO:0016020,membrane,cellular_component,CaM kinase-like vesicle-associated protein
109,CAMKV,GO:0030659,cytoplasmic vesicle membrane,cellular_component,CaM kinase-like vesicle-associated protein
110,CAMKV,GO:0031410,cytoplasmic vesicle,cellular_component,CaM kinase-like vesicle-associated protein
111,CAMKV,GO:0004672,protein kinase activity,molecular_function,CaM kinase-like vesicle-associated protein
112,CAMKV,GO:0004672,protein kinase activity,molecular_function,"CaM kinase-like vesicle-associated, isoform CRA_d"
113,CAMKV,GO:0004672,protein kinase activity,molecular_function,"CaM kinase-like vesicle-associated, isoform CRA_c"
114,CAMKV,GO:0005516,calmodulin binding,molecular_function,CaM kinase-like vesicle-associated protein
115,CAMKV,GO:0005524,ATP binding,molecular_function,CaM kinase-like vesicle-associated protein
116,CAMKV,GO:0005524,ATP binding,molecular_function,"CaM kinase-like vesicle-associated, isoform CRA_d"
117,CAMKV,GO:0005524,ATP binding,molecular_function,"CaM kinase-like vesicle-associated, isoform CRA_c"
118,CAMKV,GO:0016301,kinase activity,molecular_function,CaM kinase-like vesicle-associated protein
119,CAMKV,GO:0016301,kinase activity,molecular_function,"CaM kinase-like vesicle-associated, isoform CRA_d"
120,CAMKV,GO:0016301,kinase activity,molecular_function,"CaM kinase-like vesicle-associated, isoform CRA_c"
121,CCDC146,GO:0005737,cytoplasm,cellular_component,Coiled-coil domain-containing protein 146
122,CCDC146,GO:0005814,centriole,cellular_component,Coiled-coil domain-containing protein 146
123,CCDC146,GO:0005856,cytoskeleton,cellular_component,Coiled-coil domain-containing protein 146
124,CCDC146,GO:0005515,protein binding,molecular_function,Coiled-coil domain-containing protein 146
125,CISH,GO:0001558,regulation of cell growth,biological_process,Cytokine-inducible SH2-containing protein
126,CISH,GO:0006469,negative regulation of protein kinase activity,biological_process,Cytokine-inducible SH2-containing protein
127,CISH,GO:0007205,protein kinase C-activating G-protein coupled receptor signaling pathway,biological_process,Cytokine-inducible SH2-containing protein
128,CISH,GO:0009968,negative regulation of signal transduction,biological_process,Cytokine-inducible SH2-containing protein
129,CISH,GO:0016567,protein ubiquitination,biological_process,Cytokine-inducible SH2-containing protein
130,CISH,GO:0019221,cytokine-mediated signaling pathway,biological_process,Cytokine-inducible SH2-containing protein
131,CISH,GO:0035556,intracellular signal transduction,biological_process,Cytokine-inducible SH2-containing protein
132,CISH,GO:0040008,regulation of growth,biological_process,Cytokine-inducible SH2-containing protein
133,CISH,GO:0046426,negative regulation of JAK-STAT cascade,biological_process,Cytokine-inducible SH2-containing protein
134,CISH,GO:0046627,negative regulation of insulin receptor signaling pathway,biological_process,Cytokine-inducible SH2-containing protein
135,CISH,GO:0005575,cellular_component,cellular_component,Cytokine-inducible SH2-containing protein
136,CISH,GO:0005737,cytoplasm,cellular_component,Cytokine-inducible SH2-containing protein
137,CISH,GO:0005829,cytosol,cellular_component,Cytokine-inducible SH2-containing protein
138,CISH,GO:0005886,plasma membrane,cellular_component,Cytokine-inducible SH2-containing protein
139,CISH,GO:0003674,molecular_function,molecular_function,Cytokine-inducible SH2-containing protein
140,CISH,GO:0004860,protein kinase inhibitor activity,molecular_function,Cytokine-inducible SH2-containing protein
141,CISH,GO:0005515,protein binding,molecular_function,Cytokine-inducible SH2-containing protein
142,CYB561D2,GO:0055114,oxidation-reduction process,biological_process,Cytochrome b561 domain-containing protein 2
143,CYB561D2,GO:0055114,oxidation-reduction process,biological_process,"Cytochrome b-561 domain containing 2, isoform CRA_a"
144,CYB561D2,GO:0016020,membrane,cellular_component,Cytochrome b561 domain-containing protein 2
145,CYB561D2,GO:0016020,membrane,cellular_component,"Cytochrome b-561 domain containing 2, isoform CRA_a"
146,CYB561D2,GO:0016021,integral component of membrane,cellular_component,Cytochrome b561 domain-containing protein 2
147,CYB561D2,GO:0016021,integral component of membrane,cellular_component,"Cytochrome b-561 domain containing 2, isoform CRA_a"
148,CYB561D2,GO:0046872,metal ion binding,molecular_function,Cytochrome b561 domain-containing protein 2
149,DALRD3,GO:0006418,tRNA aminoacylation for protein translation,biological_process,DALR anticodon-binding domain-containing protein 3
150,DALRD3,GO:0006420,arginyl-tRNA aminoacylation,biological_process,DALR anticodon-binding domain-containing protein 3
151,DALRD3,GO:0000166,nucleotide binding,molecular_function,DALR anticodon-binding domain-containing protein 3
152,DALRD3,GO:0004812,aminoacyl-tRNA ligase activity,molecular_function,DALR anticodon-binding domain-containing protein 3
153,DALRD3,GO:0004814,arginine-tRNA ligase activity,molecular_function,DALR anticodon-binding domain-containing protein 3
154,DALRD3,GO:0005515,protein binding,molecular_function,DALR anticodon-binding domain-containing protein 3
155,DALRD3,GO:0005524,ATP binding,molecular_function,DALR anticodon-binding domain-containing protein 3
156,DCP1A,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",biological_process,mRNA-decapping enzyme 1A
157,DCP1A,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,biological_process,mRNA-decapping enzyme 1A
158,DCP1A,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,biological_process,DCP1 decapping enzyme-like protein A isoform 4
159,DCP1A,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,biological_process,DCP1 decapping enzyme-like protein A isoform 3
160,DCP1A,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,biological_process,DCP1 decapping enzyme-like protein A isoform 1
161,DCP1A,GO:0031087,deadenylation-independent decapping of nuclear-transcribed mRNA,biological_process,mRNA-decapping enzyme 1A
162,DCP1A,GO:0043085,positive regulation of catalytic activity,biological_process,mRNA-decapping enzyme 1A
163,DCP1A,GO:0043085,positive regulation of catalytic activity,biological_process,DCP1 decapping enzyme-like protein A isoform 4
164,DCP1A,GO:0043085,positive regulation of catalytic activity,biological_process,DCP1 decapping enzyme-like protein A isoform 3
165,DCP1A,GO:0043085,positive regulation of catalytic activity,biological_process,DCP1 decapping enzyme-like protein A isoform 1
166,DCP1A,GO:0043488,regulation of mRNA stability,biological_process,mRNA-decapping enzyme 1A
167,DCP1A,GO:0043928,exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay,biological_process,mRNA-decapping enzyme 1A
168,DCP1A,GO:1903608,protein localization to cytoplasmic stress granule,biological_process,mRNA-decapping enzyme 1A
169,DCP1A,GO:0000932,cytoplasmic mRNA processing body,cellular_component,mRNA-decapping enzyme 1A
170,DCP1A,GO:0005634,nucleus,cellular_component,mRNA-decapping enzyme 1A
171,DCP1A,GO:0005737,cytoplasm,cellular_component,mRNA-decapping enzyme 1A
172,DCP1A,GO:0005829,cytosol,cellular_component,mRNA-decapping enzyme 1A
173,DCP1A,GO:0016020,membrane,cellular_component,mRNA-decapping enzyme 1A
174,DCP1A,GO:0043231,intracellular membrane-bounded organelle,cellular_component,mRNA-decapping enzyme 1A
175,DCP1A,GO:0003729,mRNA binding,molecular_function,mRNA-decapping enzyme 1A
176,DCP1A,GO:0005515,protein binding,molecular_function,mRNA-decapping enzyme 1A
177,DCP1A,GO:0008047,enzyme activator activity,molecular_function,mRNA-decapping enzyme 1A
178,DCP1A,GO:0008047,enzyme activator activity,molecular_function,DCP1 decapping enzyme-like protein A isoform 4
179,DCP1A,GO:0008047,enzyme activator activity,molecular_function,DCP1 decapping enzyme-like protein A isoform 3
180,DCP1A,GO:0008047,enzyme activator activity,molecular_function,DCP1 decapping enzyme-like protein A isoform 1
181,DCP1A,GO:0016787,hydrolase activity,molecular_function,mRNA-decapping enzyme 1A
182,DCP1A,GO:0030234,enzyme regulator activity,molecular_function,mRNA-decapping enzyme 1A
183,DCP1A,GO:0042802,identical protein binding,molecular_function,mRNA-decapping enzyme 1A
184,DENND6A,GO:0043547,positive regulation of GTPase activity,biological_process,Protein DENND6A
185,DENND6A,GO:2000049,positive regulation of cell-cell adhesion mediated by cadherin,biological_process,Protein DENND6A
186,DENND6A,GO:0005737,cytoplasm,cellular_component,Protein DENND6A
187,DENND6A,GO:0005768,endosome,cellular_component,Protein DENND6A
188,DENND6A,GO:0043231,intracellular membrane-bounded organelle,cellular_component,Protein DENND6A
189,DENND6A,GO:0055037,recycling endosome,cellular_component,Protein DENND6A
190,DENND6A,GO:0005085,guanyl-nucleotide exchange factor activity,molecular_function,Protein DENND6A
191,DENND6A,GO:0017112,Rab guanyl-nucleotide exchange factor activity,molecular_function,Protein DENND6A
192,FAP,GO:0001525,angiogenesis,biological_process,Prolyl endopeptidase FAP
193,FAP,GO:0006508,proteolysis,biological_process,Prolyl endopeptidase FAP
194,FAP,GO:0006915,apoptotic process,biological_process,Prolyl endopeptidase FAP
195,FAP,GO:0007155,cell adhesion,biological_process,Prolyl endopeptidase FAP
196,FAP,GO:0010710,regulation of collagen catabolic process,biological_process,Prolyl endopeptidase FAP
197,FAP,GO:0010716,negative regulation of extracellular matrix disassembly,biological_process,Prolyl endopeptidase FAP
198,FAP,GO:0043542,endothelial cell migration,biological_process,Prolyl endopeptidase FAP
199,FAP,GO:0051603,proteolysis involved in cellular protein catabolic process,biological_process,Prolyl endopeptidase FAP
200,FAP,GO:0051917,regulation of fibrinolysis,biological_process,Prolyl endopeptidase FAP
201,FAP,GO:0060244,negative regulation of cell proliferation involved in contact inhibition,biological_process,Prolyl endopeptidase FAP
202,FAP,GO:0071158,positive regulation of cell cycle arrest,biological_process,Prolyl endopeptidase FAP
203,FAP,GO:0071850,mitotic cell cycle arrest,biological_process,Prolyl endopeptidase FAP
204,FAP,GO:0097325,melanocyte proliferation,biological_process,Prolyl endopeptidase FAP
205,FAP,GO:1900119,positive regulation of execution phase of apoptosis,biological_process,Prolyl endopeptidase FAP
206,FAP,GO:1902362,melanocyte apoptotic process,biological_process,Prolyl endopeptidase FAP
207,FAP,GO:1903054,negative regulation of extracellular matrix organization,biological_process,Prolyl endopeptidase FAP
208,FAP,GO:0005576,extracellular region,cellular_component,Prolyl endopeptidase FAP
209,FAP,GO:0005615,extracellular space,cellular_component,Prolyl endopeptidase FAP
210,FAP,GO:0005737,cytoplasm,cellular_component,Prolyl endopeptidase FAP
211,FAP,GO:0005886,plasma membrane,cellular_component,Prolyl endopeptidase FAP
212,FAP,GO:0005925,focal adhesion,cellular_component,Prolyl endopeptidase FAP
213,FAP,GO:0009986,cell surface,cellular_component,Prolyl endopeptidase FAP
214,FAP,GO:0016020,membrane,cellular_component,Prolyl endopeptidase FAP
215,FAP,GO:0016021,integral component of membrane,cellular_component,Prolyl endopeptidase FAP
216,FAP,GO:0030027,lamellipodium,cellular_component,Prolyl endopeptidase FAP
217,FAP,GO:0030054,cell junction,cellular_component,Prolyl endopeptidase FAP
218,FAP,GO:0031258,lamellipodium membrane,cellular_component,Prolyl endopeptidase FAP
219,FAP,GO:0032587,ruffle membrane,cellular_component,Prolyl endopeptidase FAP
220,FAP,GO:0042995,cell projection,cellular_component,Prolyl endopeptidase FAP
221,FAP,GO:0045177,apical part of cell,cellular_component,Prolyl endopeptidase FAP
222,FAP,GO:0045178,basal part of cell,cellular_component,Prolyl endopeptidase FAP
223,FAP,GO:0071438,invadopodium membrane,cellular_component,Prolyl endopeptidase FAP
224,FAP,GO:0002020,protease binding,molecular_function,Prolyl endopeptidase FAP
225,FAP,GO:0004175,endopeptidase activity,molecular_function,Prolyl endopeptidase FAP
226,FAP,GO:0004222,metalloendopeptidase activity,molecular_function,Prolyl endopeptidase FAP
227,FAP,GO:0004252,serine-type endopeptidase activity,molecular_function,Prolyl endopeptidase FAP
228,FAP,GO:0005178,integrin binding,molecular_function,Prolyl endopeptidase FAP
229,FAP,GO:0005515,protein binding,molecular_function,Prolyl endopeptidase FAP
230,FAP,GO:0008233,peptidase activity,molecular_function,Prolyl endopeptidase FAP
231,FAP,GO:0008236,serine-type peptidase activity,molecular_function,Prolyl endopeptidase FAP
232,FAP,GO:0008239,dipeptidyl-peptidase activity,molecular_function,Prolyl endopeptidase FAP
233,FAP,GO:0016787,hydrolase activity,molecular_function,Prolyl endopeptidase FAP
234,FAP,GO:0042803,protein homodimerization activity,molecular_function,Prolyl endopeptidase FAP
235,FAP,GO:0046983,protein dimerization activity,molecular_function,Prolyl endopeptidase FAP
236,FGL2,GO:0006508,proteolysis,biological_process,Fibroleukin
237,FGL2,GO:0006508,proteolysis,biological_process,Fibrinogen-like 2
238,FGL2,GO:0005576,extracellular region,cellular_component,Fibroleukin
239,FGL2,GO:0005577,fibrinogen complex,cellular_component,Fibroleukin
240,FGL2,GO:0070062,extracellular exosome,cellular_component,Fibroleukin
241,FGL2,GO:0008233,peptidase activity,molecular_function,Fibroleukin
242,FGL2,GO:0008233,peptidase activity,molecular_function,Fibrinogen-like 2
243,FLNB,GO:0003334,keratinocyte development,biological_process,Filamin-B
244,FLNB,GO:0003382,epithelial cell morphogenesis,biological_process,Filamin-B
245,FLNB,GO:0007016,cytoskeletal anchoring at plasma membrane,biological_process,Filamin-B
246,FLNB,GO:0007165,signal transduction,biological_process,Filamin-B
247,FLNB,GO:0007275,multicellular organism development,biological_process,Filamin-B
248,FLNB,GO:0007517,muscle organ development,biological_process,Filamin-B
249,FLNB,GO:0007519,skeletal muscle tissue development,biological_process,Filamin-B
250,FLNB,GO:0030036,actin cytoskeleton organization,biological_process,Filamin-B
251,FLNB,GO:0030036,actin cytoskeleton organization,biological_process,"Filamin B, beta (Actin binding protein 278), isoform CRA_a"
252,FLNB,GO:0030154,cell differentiation,biological_process,Filamin-B
253,FLNB,GO:0030154,cell differentiation,biological_process,"Filamin B, beta (Actin binding protein 278), isoform CRA_a"
254,FLNB,GO:0001725,stress fiber,cellular_component,Filamin-B
255,FLNB,GO:0005737,cytoplasm,cellular_component,Filamin-B
256,FLNB,GO:0005829,cytosol,cellular_component,Filamin-B
257,FLNB,GO:0005856,cytoskeleton,cellular_component,Filamin-B
258,FLNB,GO:0005886,plasma membrane,cellular_component,Filamin-B
259,FLNB,GO:0005903,brush border,cellular_component,Filamin-B
260,FLNB,GO:0005925,focal adhesion,cellular_component,Filamin-B
261,FLNB,GO:0005938,cell cortex,cellular_component,Filamin-B
262,FLNB,GO:0015629,actin cytoskeleton,cellular_component,Filamin-B
263,FLNB,GO:0016021,integral component of membrane,cellular_component,Filamin-B
264,FLNB,GO:0030018,Z disc,cellular_component,Filamin-B
265,FLNB,GO:0070062,extracellular exosome,cellular_component,Filamin-B
266,FLNB,GO:0003779,actin binding,molecular_function,Filamin-B
267,FLNB,GO:0003779,actin binding,molecular_function,"Filamin B, beta (Actin binding protein 278), isoform CRA_a"
268,FLNB,GO:0005515,protein binding,molecular_function,Filamin-B
269,FLNB,GO:0042802,identical protein binding,molecular_function,Filamin-B
270,FLNB,GO:0044822,poly(A) RNA binding,molecular_function,Filamin-B
271,GCA,GO:0006508,proteolysis,biological_process,Grancalcin
272,GCA,GO:0061025,membrane fusion,biological_process,Grancalcin
273,GCA,GO:0005737,cytoplasm,cellular_component,Grancalcin
274,GCA,GO:0005886,plasma membrane,cellular_component,Grancalcin
275,GCA,GO:0016020,membrane,cellular_component,Grancalcin
276,GCA,GO:0070062,extracellular exosome,cellular_component,Grancalcin
277,GCA,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,molecular_function,Grancalcin
278,GCA,GO:0005509,calcium ion binding,molecular_function,Grancalcin
279,GCA,GO:0005515,protein binding,molecular_function,Grancalcin
280,GCA,GO:0042803,protein homodimerization activity,molecular_function,Grancalcin
281,GCA,GO:0046872,metal ion binding,molecular_function,Grancalcin
282,GCA,GO:0046982,protein heterodimerization activity,molecular_function,Grancalcin
283,GCG,GO:0007165,signal transduction,biological_process,Glucagon
