,symbol,acc,name,term_type,full_name
34,ADRA2B,GO:0070474,positive regulation of uterine smooth muscle contraction,biological_process,"Adrenergic, alpha-2B-, receptor"
35,ADRA2B,GO:0071875,adrenergic receptor signaling pathway,biological_process,"Adrenergic, alpha-2B-, receptor"
36,ADRA2B,GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,biological_process,Alpha-2B adrenergic receptor
37,ADRA2B,GO:0071883,activation of MAPK activity by adrenergic receptor signaling pathway,biological_process,Alpha-2B adrenergic receptor
38,ADRA2B,GO:0005886,plasma membrane,cellular_component,"Adrenergic, alpha-2B-, receptor"
39,ADRA2B,GO:0005886,plasma membrane,cellular_component,Alpha-2B adrenergic receptor
40,ADRA2B,GO:0005887,integral component of plasma membrane,cellular_component,Alpha-2B adrenergic receptor
41,ADRA2B,GO:0016020,membrane,cellular_component,"Adrenergic, alpha-2B-, receptor"
42,ADRA2B,GO:0016020,membrane,cellular_component,Alpha-2B adrenergic receptor
43,ADRA2B,GO:0016021,integral component of membrane,cellular_component,"Adrenergic, alpha-2B-, receptor"
44,ADRA2B,GO:0016021,integral component of membrane,cellular_component,Alpha-2B adrenergic receptor
45,ADRA2B,GO:0004871,signal transducer activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
46,ADRA2B,GO:0004871,signal transducer activity,molecular_function,Alpha-2B adrenergic receptor
47,ADRA2B,GO:0004930,G-protein coupled receptor activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
48,ADRA2B,GO:0004930,G-protein coupled receptor activity,molecular_function,Alpha-2B adrenergic receptor
49,ADRA2B,GO:0004935,adrenergic receptor activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
50,ADRA2B,GO:0004935,adrenergic receptor activity,molecular_function,Alpha-2B adrenergic receptor
51,ADRA2B,GO:0004938,alpha2-adrenergic receptor activity,molecular_function,"Adrenergic, alpha-2B-, receptor"
52,ADRA2B,GO:0004938,alpha2-adrenergic receptor activity,molecular_function,Alpha-2B adrenergic receptor
53,ADRA2B,GO:0005515,protein binding,molecular_function,Alpha-2B adrenergic receptor
54,ADRA2B,GO:0051379,epinephrine binding,molecular_function,Alpha-2B adrenergic receptor
55,AFF3,GO:0006351,"transcription, DNA-templated",biological_process,AF4/FMR2 family member 3
56,AFF3,GO:0006355,"regulation of transcription, DNA-templated",biological_process,AF4/FMR2 family member 3
57,AFF3,GO:0034612,response to tumor necrosis factor,biological_process,AF4/FMR2 family member 3
58,AFF3,GO:0035116,embryonic hindlimb morphogenesis,biological_process,AF4/FMR2 family member 3
59,AFF3,GO:0005634,nucleus,cellular_component,AF4/FMR2 family member 3
60,AFF3,GO:0005654,nucleoplasm,cellular_component,AF4/FMR2 family member 3
61,AFF3,GO:0005737,cytoplasm,cellular_component,AF4/FMR2 family member 3
62,AFF3,GO:0003677,DNA binding,molecular_function,AF4/FMR2 family member 3
63,AFF3,GO:0003690,double-stranded DNA binding,molecular_function,AF4/FMR2 family member 3
64,AHCYL1,GO:0006378,mRNA polyadenylation,biological_process,Adenosylhomocysteinase 2
65,AHCYL1,GO:0006378,mRNA polyadenylation,biological_process,Adenosylhomocysteinase
66,AHCYL1,GO:0006611,protein export from nucleus,biological_process,Adenosylhomocysteinase 2
67,AHCYL1,GO:0006611,protein export from nucleus,biological_process,Adenosylhomocysteinase
68,AHCYL1,GO:0006730,one-carbon metabolic process,biological_process,Adenosylhomocysteinase 2
69,AHCYL1,GO:0006730,one-carbon metabolic process,biological_process,Adenosylhomocysteinase
70,AHCYL1,GO:0006730,one-carbon metabolic process,biological_process,AHCYL1 protein
71,AHCYL1,GO:0008150,biological_process,biological_process,Adenosylhomocysteinase 2
72,AHCYL1,GO:0010765,positive regulation of sodium ion transport,biological_process,Adenosylhomocysteinase 2
73,AHCYL1,GO:0010765,positive regulation of sodium ion transport,biological_process,Adenosylhomocysteinase
74,AHCYL1,GO:0031440,regulation of mRNA 3'-end processing,biological_process,Adenosylhomocysteinase 2
75,AHCYL1,GO:0031440,regulation of mRNA 3'-end processing,biological_process,Adenosylhomocysteinase
76,AHCYL1,GO:0032412,regulation of ion transmembrane transporter activity,biological_process,Adenosylhomocysteinase 2
77,AHCYL1,GO:0032412,regulation of ion transmembrane transporter activity,biological_process,Adenosylhomocysteinase
78,AHCYL1,GO:0033353,S-adenosylmethionine cycle,biological_process,Adenosylhomocysteinase 2
79,AHCYL1,GO:0038166,angiotensin-activated signaling pathway,biological_process,Adenosylhomocysteinase 2
80,AHCYL1,GO:0042045,epithelial fluid transport,biological_process,Adenosylhomocysteinase 2
81,AHCYL1,GO:0042045,epithelial fluid transport,biological_process,Adenosylhomocysteinase
82,AHCYL1,GO:0044070,regulation of anion transport,biological_process,Adenosylhomocysteinase 2
83,AHCYL1,GO:0044070,regulation of anion transport,biological_process,Adenosylhomocysteinase
84,AHCYL1,GO:0051592,response to calcium ion,biological_process,Adenosylhomocysteinase 2
85,AHCYL1,GO:1903779,regulation of cardiac conduction,biological_process,Adenosylhomocysteinase 2
86,AHCYL1,GO:0005737,cytoplasm,cellular_component,Adenosylhomocysteinase 2
87,AHCYL1,GO:0005737,cytoplasm,cellular_component,Adenosylhomocysteinase
88,AHCYL1,GO:0005783,endoplasmic reticulum,cellular_component,Adenosylhomocysteinase 2
89,AHCYL1,GO:0005789,endoplasmic reticulum membrane,cellular_component,Adenosylhomocysteinase 2
90,AHCYL1,GO:0005829,cytosol,cellular_component,Adenosylhomocysteinase 2
91,AHCYL1,GO:0005829,cytosol,cellular_component,Adenosylhomocysteinase
92,AHCYL1,GO:0005886,plasma membrane,cellular_component,Adenosylhomocysteinase 2
93,AHCYL1,GO:0016020,membrane,cellular_component,Adenosylhomocysteinase 2
94,AHCYL1,GO:0016324,apical plasma membrane,cellular_component,Adenosylhomocysteinase 2
95,AHCYL1,GO:0016324,apical plasma membrane,cellular_component,Adenosylhomocysteinase
96,AHCYL1,GO:0043231,intracellular membrane-bounded organelle,cellular_component,Adenosylhomocysteinase 2
97,AHCYL1,GO:0043231,intracellular membrane-bounded organelle,cellular_component,Adenosylhomocysteinase
98,AHCYL1,GO:0070062,extracellular exosome,cellular_component,Adenosylhomocysteinase 2
99,AHCYL1,GO:0003723,RNA binding,molecular_function,Adenosylhomocysteinase 2
100,AHCYL1,GO:0004013,adenosylhomocysteinase activity,molecular_function,Adenosylhomocysteinase 2
101,AHCYL1,GO:0004013,adenosylhomocysteinase activity,molecular_function,Adenosylhomocysteinase
102,AHCYL1,GO:0004013,adenosylhomocysteinase activity,molecular_function,AHCYL1 protein
103,AHCYL1,GO:0005515,protein binding,molecular_function,Adenosylhomocysteinase 2
104,AHCYL1,GO:0016787,hydrolase activity,molecular_function,Adenosylhomocysteinase 2
105,AHCYL1,GO:0016787,hydrolase activity,molecular_function,Adenosylhomocysteinase
106,AHCYL1,GO:0016787,hydrolase activity,molecular_function,PRO0233
107,AMPD2,GO:0006188,IMP biosynthetic process,biological_process,AMP deaminase 2
108,AMPD2,GO:0006188,IMP biosynthetic process,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
109,AMPD2,GO:0009117,nucleotide metabolic process,biological_process,AMP deaminase 2
110,AMPD2,GO:0009117,nucleotide metabolic process,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
111,AMPD2,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,biological_process,AMP deaminase 2
112,AMPD2,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
113,AMPD2,GO:0032264,IMP salvage,biological_process,AMP deaminase 2
114,AMPD2,GO:0032264,IMP salvage,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
115,AMPD2,GO:0043101,purine-containing compound salvage,biological_process,AMP deaminase 2
116,AMPD2,GO:0046033,AMP metabolic process,biological_process,AMP deaminase 2
117,AMPD2,GO:0046033,AMP metabolic process,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
118,AMPD2,GO:0046034,ATP metabolic process,biological_process,AMP deaminase 2
119,AMPD2,GO:0046034,ATP metabolic process,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
120,AMPD2,GO:0046039,GTP metabolic process,biological_process,AMP deaminase 2
121,AMPD2,GO:0046039,GTP metabolic process,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
122,AMPD2,GO:0052652,cyclic purine nucleotide metabolic process,biological_process,AMP deaminase 2
123,AMPD2,GO:0097009,energy homeostasis,biological_process,AMP deaminase 2
124,AMPD2,GO:0097009,energy homeostasis,biological_process,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
125,AMPD2,GO:0005575,cellular_component,cellular_component,AMP deaminase 2
126,AMPD2,GO:0005829,cytosol,cellular_component,AMP deaminase 2
127,AMPD2,GO:0003876,AMP deaminase activity,molecular_function,AMP deaminase 2
128,AMPD2,GO:0003876,AMP deaminase activity,molecular_function,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
129,AMPD2,GO:0005515,protein binding,molecular_function,AMP deaminase 2
130,AMPD2,GO:0016787,hydrolase activity,molecular_function,AMP deaminase 2
131,AMPD2,GO:0019239,deaminase activity,molecular_function,AMP deaminase 2
132,AMPD2,GO:0019239,deaminase activity,molecular_function,"Adenosine monophosphate deaminase 2 (Isoform L), isoform CRA_c"
133,AMPD2,GO:0046872,metal ion binding,molecular_function,AMP deaminase 2
134,ANKRD23,GO:0009612,response to mechanical stimulus,biological_process,Ankyrin repeat domain-containing protein 23
135,ANKRD23,GO:0005634,nucleus,cellular_component,Ankyrin repeat domain-containing protein 23
136,ANKRD23,GO:0005654,nucleoplasm,cellular_component,Ankyrin repeat domain-containing protein 23
137,ANKRD23,GO:0005737,cytoplasm,cellular_component,Ankyrin repeat domain-containing protein 23
138,ANKRD23,GO:0014704,intercalated disc,cellular_component,Ankyrin repeat domain-containing protein 23
139,ANKRD23,GO:0015629,actin cytoskeleton,cellular_component,Ankyrin repeat domain-containing protein 23
140,ANKRD23,GO:0030016,myofibril,cellular_component,Ankyrin repeat domain-containing protein 23
141,ANKRD23,GO:0031432,titin binding,molecular_function,Ankyrin repeat domain-containing protein 23
142,ANKRD36B,GO:0005515,protein binding,molecular_function,Ankyrin repeat domain-containing protein 36B
143,ANKRD36C,GO:0008200,ion channel inhibitor activity,molecular_function,Ankyrin repeat domain-containing protein 36C
144,ANKRD39,GO:0008150,biological_process,biological_process,Ankyrin repeat domain-containing protein 39
145,ANKRD39,GO:0005575,cellular_component,cellular_component,Ankyrin repeat domain-containing protein 39
146,ANKRD39,GO:0003674,molecular_function,molecular_function,Ankyrin repeat domain-containing protein 39
147,ARID5A,GO:0006351,"transcription, DNA-templated",biological_process,AT-rich interactive domain-containing protein 5A
148,ARID5A,GO:0006355,"regulation of transcription, DNA-templated",biological_process,AT-rich interactive domain-containing protein 5A
149,ARID5A,GO:0006357,regulation of transcription from RNA polymerase II promoter,biological_process,AT-rich interactive domain-containing protein 5A
150,ARID5A,GO:0045892,"negative regulation of transcription, DNA-templated",biological_process,AT-rich interactive domain-containing protein 5A
151,ARID5A,GO:0005634,nucleus,cellular_component,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
152,ARID5A,GO:0005634,nucleus,cellular_component,AT-rich interactive domain-containing protein 5A
153,ARID5A,GO:0005654,nucleoplasm,cellular_component,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
154,ARID5A,GO:0005654,nucleoplasm,cellular_component,AT-rich interactive domain-containing protein 5A
155,ARID5A,GO:0005730,nucleolus,cellular_component,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
156,ARID5A,GO:0005730,nucleolus,cellular_component,AT-rich interactive domain-containing protein 5A
157,ARID5A,GO:0003677,DNA binding,molecular_function,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
158,ARID5A,GO:0003677,DNA binding,molecular_function,AT-rich interactive domain-containing protein 5A
159,ARID5A,GO:0005515,protein binding,molecular_function,"AT rich interactive domain 5A (MRF1-like), isoform CRA_a"
160,ARID5A,GO:0005515,protein binding,molecular_function,AT-rich interactive domain-containing protein 5A
161,ARID5A,GO:0044212,transcription regulatory region DNA binding,molecular_function,AT-rich interactive domain-containing protein 5A
162,ASTL,GO:0006508,proteolysis,biological_process,Astacin-like metalloendopeptidase
163,ASTL,GO:0006508,proteolysis,biological_process,Metalloendopeptidase
164,ASTL,GO:0007155,cell adhesion,biological_process,Astacin-like metalloendopeptidase
165,ASTL,GO:0007338,single fertilization,biological_process,Astacin-like metalloendopeptidase
166,ASTL,GO:0009566,fertilization,biological_process,Astacin-like metalloendopeptidase
167,ASTL,GO:0010954,positive regulation of protein processing,biological_process,Astacin-like metalloendopeptidase
168,ASTL,GO:0060468,prevention of polyspermy,biological_process,Astacin-like metalloendopeptidase
169,ASTL,GO:2000360,negative regulation of binding of sperm to zona pellucida,biological_process,Astacin-like metalloendopeptidase
170,ASTL,GO:0005737,cytoplasm,cellular_component,Astacin-like metalloendopeptidase
171,ASTL,GO:0005886,plasma membrane,cellular_component,Astacin-like metalloendopeptidase
172,ASTL,GO:0016020,membrane,cellular_component,Astacin-like metalloendopeptidase
173,ASTL,GO:0030133,transport vesicle,cellular_component,Astacin-like metalloendopeptidase
174,ASTL,GO:0031410,cytoplasmic vesicle,cellular_component,Astacin-like metalloendopeptidase
175,ASTL,GO:0060473,cortical granule,cellular_component,Astacin-like metalloendopeptidase
176,ASTL,GO:0004222,metalloendopeptidase activity,molecular_function,Astacin-like metalloendopeptidase
177,ASTL,GO:0004222,metalloendopeptidase activity,molecular_function,Metalloendopeptidase
178,ASTL,GO:0008233,peptidase activity,molecular_function,Astacin-like metalloendopeptidase
179,ASTL,GO:0008233,peptidase activity,molecular_function,Metalloendopeptidase
180,ASTL,GO:0008237,metallopeptidase activity,molecular_function,Astacin-like metalloendopeptidase
181,ASTL,GO:0008237,metallopeptidase activity,molecular_function,Metalloendopeptidase
182,ASTL,GO:0008270,zinc ion binding,molecular_function,Astacin-like metalloendopeptidase
183,ASTL,GO:0008270,zinc ion binding,molecular_function,Metalloendopeptidase
184,ASTL,GO:0016787,hydrolase activity,molecular_function,Astacin-like metalloendopeptidase
185,ASTL,GO:0016787,hydrolase activity,molecular_function,Metalloendopeptidase
186,ASTL,GO:0046872,metal ion binding,molecular_function,Astacin-like metalloendopeptidase
187,ASTL,GO:0046872,metal ion binding,molecular_function,Metalloendopeptidase
188,ASTL,GO:0070001,aspartic-type peptidase activity,molecular_function,Astacin-like metalloendopeptidase
189,ASTL,GO:0070002,glutamic-type peptidase activity,molecular_function,Astacin-like metalloendopeptidase
190,C2orf15,GO:0044822,poly(A) RNA binding,molecular_function,Uncharacterized protein C2orf15
191,C2orf40,GO:0008054,negative regulation of cyclin-dependent protein serine/threonine kinase by cyclin degradation,biological_process,Augurin
192,C2orf40,GO:0070314,G1 to G0 transition,biological_process,Augurin
193,C2orf40,GO:0090398,cellular senescence,biological_process,Augurin
194,C2orf40,GO:0005576,extracellular region,cellular_component,Augurin
195,C2orf40,GO:0005615,extracellular space,cellular_component,Augurin
196,C2orf40,GO:0030133,transport vesicle,cellular_component,Augurin
197,C2orf40,GO:0031410,cytoplasmic vesicle,cellular_component,Augurin
198,C2orf49,GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",biological_process,Ashwin
199,C2orf49,GO:0008150,biological_process,biological_process,Ashwin
200,C2orf49,GO:0048598,embryonic morphogenesis,biological_process,Ashwin
201,C2orf49,GO:0005654,nucleoplasm,cellular_component,Ashwin
202,C2orf49,GO:0072669,tRNA-splicing ligase complex,cellular_component,Ashwin
203,C2orf49,GO:0003674,molecular_function,molecular_function,Ashwin
204,CACNA1D,GO:0006810,transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
205,CACNA1D,GO:0006810,transport,biological_process,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
206,CACNA1D,GO:0006811,ion transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
207,CACNA1D,GO:0006811,ion transport,biological_process,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
208,CACNA1D,GO:0006816,calcium ion transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
209,CACNA1D,GO:0006816,calcium ion transport,biological_process,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
210,CACNA1D,GO:0007188,adenylate cyclase-modulating G-protein coupled receptor signaling pathway,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
211,CACNA1D,GO:0007605,sensory perception of sound,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
212,CACNA1D,GO:0034765,regulation of ion transmembrane transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
213,CACNA1D,GO:0034765,regulation of ion transmembrane transport,biological_process,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
214,CACNA1D,GO:0050796,regulation of insulin secretion,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
215,CACNA1D,GO:0051928,positive regulation of calcium ion transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
216,CACNA1D,GO:0055085,transmembrane transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
217,CACNA1D,GO:0055085,transmembrane transport,biological_process,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
218,CACNA1D,GO:0060372,regulation of atrial cardiac muscle cell membrane repolarization,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
219,CACNA1D,GO:0061337,cardiac conduction,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
220,CACNA1D,GO:0070509,calcium ion import,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
221,CACNA1D,GO:0070588,calcium ion transmembrane transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
222,CACNA1D,GO:0070588,calcium ion transmembrane transport,biological_process,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
223,CACNA1D,GO:0086012,membrane depolarization during cardiac muscle cell action potential,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
224,CACNA1D,GO:0086046,membrane depolarization during SA node cell action potential,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
225,CACNA1D,GO:0086091,regulation of heart rate by cardiac conduction,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
226,CACNA1D,GO:1901016,regulation of potassium ion transmembrane transporter activity,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
227,CACNA1D,GO:1901379,regulation of potassium ion transmembrane transport,biological_process,Voltage-dependent L-type calcium channel subunit alpha-1D
228,CACNA1D,GO:0005886,plasma membrane,cellular_component,Voltage-dependent L-type calcium channel subunit alpha-1D
229,CACNA1D,GO:0005891,voltage-gated calcium channel complex,cellular_component,Voltage-dependent L-type calcium channel subunit alpha-1D
230,CACNA1D,GO:0005891,voltage-gated calcium channel complex,cellular_component,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
231,CACNA1D,GO:0016020,membrane,cellular_component,Voltage-dependent L-type calcium channel subunit alpha-1D
232,CACNA1D,GO:0016020,membrane,cellular_component,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
233,CACNA1D,GO:0016021,integral component of membrane,cellular_component,Voltage-dependent L-type calcium channel subunit alpha-1D
234,CACNA1D,GO:0016021,integral component of membrane,cellular_component,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
235,CACNA1D,GO:0030018,Z disc,cellular_component,Voltage-dependent L-type calcium channel subunit alpha-1D
236,CACNA1D,GO:1990454,L-type voltage-gated calcium channel complex,cellular_component,Voltage-dependent L-type calcium channel subunit alpha-1D
237,CACNA1D,GO:0005216,ion channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
238,CACNA1D,GO:0005216,ion channel activity,molecular_function,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
239,CACNA1D,GO:0005244,voltage-gated ion channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
240,CACNA1D,GO:0005244,voltage-gated ion channel activity,molecular_function,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
241,CACNA1D,GO:0005245,voltage-gated calcium channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
242,CACNA1D,GO:0005245,voltage-gated calcium channel activity,molecular_function,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
243,CACNA1D,GO:0005262,calcium channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
244,CACNA1D,GO:0005262,calcium channel activity,molecular_function,"Calcium channel, voltage-dependent, L type, alpha 1D subunit variant"
245,CACNA1D,GO:0008331,high voltage-gated calcium channel activity,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
246,CACNA1D,GO:0030506,ankyrin binding,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
247,CACNA1D,GO:0046872,metal ion binding,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
248,CACNA1D,GO:0051393,alpha-actinin binding,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
249,CACNA1D,GO:0086007,voltage-gated calcium channel activity involved in cardiac muscle cell action potential,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
250,CACNA1D,GO:0086059,voltage-gated calcium channel activity involved SA node cell action potential,molecular_function,Voltage-dependent L-type calcium channel subunit alpha-1D
251,CHST10,GO:0005975,carbohydrate metabolic process,biological_process,Carbohydrate sulfotransferase 10
252,CHST10,GO:0007155,cell adhesion,biological_process,Carbohydrate sulfotransferase 10
253,CHST10,GO:0016051,carbohydrate biosynthetic process,biological_process,Carbohydrate sulfotransferase 10
254,CHST10,GO:0000139,Golgi membrane,cellular_component,Carbohydrate sulfotransferase 10
255,CHST10,GO:0005794,Golgi apparatus,cellular_component,Carbohydrate sulfotransferase 10
256,CHST10,GO:0016020,membrane,cellular_component,Carbohydrate sulfotransferase 10
257,CHST10,GO:0016021,integral component of membrane,cellular_component,Carbohydrate sulfotransferase 10
258,CHST10,GO:0008146,sulfotransferase activity,molecular_function,Carbohydrate sulfotransferase 10
259,CHST10,GO:0016232,HNK-1 sulfotransferase activity,molecular_function,Carbohydrate sulfotransferase 10
260,CHST10,GO:0016740,transferase activity,molecular_function,Carbohydrate sulfotransferase 10
261,CIAO1,GO:0006357,regulation of transcription from RNA polymerase II promoter,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
262,CIAO1,GO:0007059,chromosome segregation,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
263,CIAO1,GO:0008284,positive regulation of cell proliferation,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
264,CIAO1,GO:0016226,iron-sulfur cluster assembly,biological_process,Probable cytosolic iron-sulfur protein assembly protein CIAO1
265,CIAO1,GO:0071817,MMXD complex,cellular_component,Probable cytosolic iron-sulfur protein assembly protein CIAO1
266,CIAO1,GO:0097361,CIA complex,cellular_component,Probable cytosolic iron-sulfur protein assembly protein CIAO1
267,CIAO1,GO:0005515,protein binding,molecular_function,Probable cytosolic iron-sulfur protein assembly protein CIAO1
268,CNGA3,GO:0006810,transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
269,CNGA3,GO:0006811,ion transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
270,CNGA3,GO:0006812,cation transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
271,CNGA3,GO:0007165,signal transduction,biological_process,Cyclic nucleotide-gated cation channel alpha-3
272,CNGA3,GO:0007601,visual perception,biological_process,Cyclic nucleotide-gated cation channel alpha-3
273,CNGA3,GO:0031960,response to corticosteroid,biological_process,Cyclic nucleotide-gated cation channel alpha-3
274,CNGA3,GO:0032026,response to magnesium ion,biological_process,Cyclic nucleotide-gated cation channel alpha-3
275,CNGA3,GO:0034220,ion transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
276,CNGA3,GO:0042391,regulation of membrane potential,biological_process,Cyclic nucleotide-gated cation channel alpha-3
277,CNGA3,GO:0050896,response to stimulus,biological_process,Cyclic nucleotide-gated cation channel alpha-3
278,CNGA3,GO:0051591,response to cAMP,biological_process,Cyclic nucleotide-gated cation channel alpha-3
279,CNGA3,GO:0055085,transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
280,CNGA3,GO:0071805,potassium ion transmembrane transport,biological_process,Cyclic nucleotide-gated cation channel alpha-3
